nom;code
SEUILLET;3260
MOUSSY;51530
CHANTRAINES;52700
BETTVILLER;57410
CELLES SUR AISNE;2370
SOUVIGNY;3210
NESLE LE REPONS;51700
CHARMES EN L ANGLE;52110
BEUX;57580
CESSIERES SUZY;2320
THENEUILLE;3350
OLIZY;51700
CHATEAUVILLAIN;52120
BEZANGE LA PETITE;57630
CHACRISE;2200
TREZELLES;3220
ORBAIS L ABBAYE;51270
CHATENAY VAUDIN;52360
BIONCOURT;57170
CHAMOUILLE;2860
TRONGET;3240
PASSY GRIGNY;51700
CHATONRUPT SOMMERMONT;52300
BISTEN EN LORRAINE;57220
LA CHAPELLE SUR CHEZY;2570
VARENNES SUR ALLIER;3150
PLEURS;51230
CHATONRUPT SOMMERMONT;52300
BLIESBRUCK;57200
LE CHARMEL;2850
VERNEIX;3190
PRINGY;51300
CHAMARANDES CHOIGNES;52000
BOUSBACH;57460
CHAVONNE;2370
VILLEBRET;3310
QUEUDES;51120
CLINCHAMP;52700
BREIDENBACH;57720
CHERET;2860
VIPLAIX;3370
RECY;51520
COIFFY LE BAS;52400
BROUDERDORFF;57565
CHERY LES ROZOY;2360
VOUSSAC;3140
REIMS;51100
COIFFY LE HAUT;52400
BUCHY;57420
CHEVENNES;2250
ANGLES;4170
ROMAIN;51140
COLMIER LE HAUT;52160
BURLIONCOURT;57170
CHEZY SUR MARNE;2570
AUTHON;4200
ROUVROY RIPONT;51800
COLOMBEY LES DEUX EGLISES;52330
CHAMBREY;57170
CHIVRES EN LAONNOIS;2350
BAYONS;4250
SACY;51500
COLOMBEY LES DEUX EGLISES;52330
CHANVILLE;57580
CHOUY;2210
BEYNES;4270
ST BON;51310
CONSIGNY;52700
CHATEAU SALINS;57170
CLAIRFONTAINE;2260
LA BRILLANNE;4700
ST GERMAIN LA VILLE;51240
COUBLANC;52500
CHESNY;57245
CONCEVREUX;2160
CASTELLANE;4120
ST HILAIRE LE PETIT;51490
COURCELLES SUR BLAISE;52110
CHICOURT;57590
CONDE EN BRIE;2330
VAL DE CHALVAGNE;4320
ST JEAN SUR TOURBE;51600
CULMONT;52600
COINCY;57530
CONDREN;2700
CHATEAU ARNOUX ST AUBAN;4600
ST LUMIER LA POPULEUSE;51340
CURMONT;52330
CONDE NORTHEN;57220
COUCY LE CHATEAU AUFFRIQUE;2380
CUREL;4200
ST MARD SUR AUVE;51800
CUSEY;52190
CONTHIL;57340
COURMELLES;2200
DIGNE LES BAINS;4000
ST MARD SUR LE MONT;51330
DOMMARIEN;52190
CUTTING;57260
CRECY SUR SERRE;2270
ENCHASTRAYES;4400
ST MARTIN L HEUREUX;51490
DONCOURT SUR MEUSE;52150
DALSTEIN;57320
CROIX FONSOMME;2110
ENTREVENNES;4700
STE MENEHOULD;51800
DOULAINCOURT SAUCOURT;52270
DESTRY;57340
DOUCHY;2590
ESPARRON DE VERDON;4800
ST QUENTIN SUR COOLE;51240
DOULEVANT LE PETIT;52130
DIEBLING;57980
ERLON;2250
FAUCON DU CAIRE;4250
ST THOMAS EN ARGONNE;51800
EUFFIGNEIX;52000
DOLVING;57400
ESQUEHERIES;2170
FAUCON DE BARCELONNETTE;4400
ST VRAIN;51340
FARINCOURT;52500
DOMNOM LES DIEUZE;57260
ESSOMES SUR MARNE;2400
FORCALQUIER;4300
SAUDOY;51120
FLAGEY;52250
EINCHEVILLE;57340
EVERGNICOURT;2190
LE FUGERET;4240
SCRUPT;51340
FONTAINES SUR MARNE;52170
ENNERY;57365
LA FERE;2800
GANAGOBIE;4310
SERVON MELZICOURT;51800
FORCEY;52700
ERNESTVILLER;57510
LA FERTE MILON;2460
GIGORS;4250
SOGNY AUX MOULINS;51520
FRECOURT;52360
LES ETANGS;57530
FESMY LE SART;2450
L HOSPITALET;4150
SOMMESOUS;51320
FRONVILLE;52300
FAMECK;57290
FIEULAINE;2110
LA JAVIE;4420
SOMME YEVRE;51330
GENEVRIERES;52500
FOLKLING;57600
FLUQUIERES;2590
MALIJAI;4510
SOMPUIS;51320
GERMAINES;52160
FOLSCHVILLER;57730
FONTAINE UTERTE;2110
MONTFURON;4110
TAISSY;51500
GILLAUME;52230
FREYBOUSE;57660
FRESSANCOURT;2800
PEIPIN;4200
VAL DE LIVRE;51150
GRENANT;52500
FREYMING MERLEBACH;57800
FROIDESTREES;2260
PONTIS;5160
THIL;51220
HAUTE AMANCE;52600
GONDREXANGE;57815
GANDELU;2810
PRADS HAUTE BLEONE;4420
LE THOULT TROSNAY;51210
HAUTE AMANCE;52600
GRENING;57660
GAUCHY;2430
PRADS HAUTE BLEONE;4420
VAL DE VESLE;51360
HAUTE AMANCE;52600
GROSTENQUIN;57660
GERGNY;2260
REVEST DES BROUSSES;4150
TOURS SUR MARNE;51150
HUMBERVILLE;52700
GUEBLING;57260
GRANDLUP ET FAY;2350
LA ROCHEGIRON;4150
TRAMERY;51170
HUMES JORQUENAY;52200
VAL DE BRIDE;57260
GRICOURT;2100
ST ETIENNE LES ORGUES;4230
TROIS FONTAINES L ABBAYE;51340
IS EN BASSIGNY;52140
GUERSTLING;57320
GROUGIS;2110
ST JACQUES;4330
TROIS PUITS;51500
JOINVILLE;52300
GUESSLING HEMERING;57380
GUISE;2120
ST JEANNET;4270
VALMY;51800
JUZENNECOURT;52330
HAGEN;57570
GUIVRY;2300
ST JULIEN D ASSE;4270
VANDEUIL;51140
LAFERTE SUR AUBE;52120
HALLERING;57690
GUYENCOURT;2160
ST LIONS;4330
VERDON;51210
BAYARD SUR MARNE;52170
HALSTROFF;57480
HARGICOURT;2420
ST PIERRE;6260
VERRIERES;51800
BAYARD SUR MARNE;52170
HAM SOUS VARSBERG;57880
HAUTEVILLE;2120
ST PONS;4400
VERT TOULON;51130
BAYARD SUR MARNE;52170
HANNOCOURT;57590
HIRSON;2500
STE TULLE;4220
VIENNE LE CHATEAU;51800
LARIVIERE ARNONCOURT;52400
HARTZVILLER;57870
JAULGONNE;2850
SAUMANE;4150
VILLENEUVE LA LIONNE;51310
LECEY;52360
HAUCONCOURT;57280
JEANCOURT;2490
SIMIANE LA ROTONDE;4150
VILLERS ALLERAND;51500
LEZEVILLE;52230
HAUT CLOCHER;57400
LANDIFAY ET BERTAIGNEMONT;2120
SISTERON;4200
VILLERS AUX NOEUDS;51500
LUZY SUR MARNE;52000
HEINING LES BOUZONVILLE;57320
LERZY;2260
SOLEILHAS;4120
LA VILLE SOUS ORBAIS;51270
MAISONCELLES;52240
HERNY;57580
LESCHELLE;2170
THORAME BASSE;4170
VROIL;51330
MARBEVILLE;52320
HINCKANGE;57220
LEUZE;2500
TURRIERS;4250
ANDELOT BLANCHEVILLE;52700
MARCILLY EN BASSIGNY;52360
HOMMARTING;57405
LONGPONT;2600
UVERNET FOURS;4400
ANDELOT BLANCHEVILLE;52700
MARDOR;52200
HOMMERT;57870
LES SEPTVALLONS;2160
VALBELLE;4200
ANROSEY;52500
VAL DE MEUSE;52140
HULTEHOUSE;57820
LY FONTAINE;2440
ABRIES RISTOLAS;5460
APREY;52250
VAL DE MEUSE;52140
INGLANGE;57970
MAGNY LA FOSSE;2420
AIGUILLES;5470
AUBERIVE;52160
MORIONVILLIERS;52700
KIRSCH LES SIERCK;57480
LA MALMAISON;2190
ASPRES LES CORPS;5800
AULNOY SUR AUBE;52160
MOUILLERON;52160
KIRVILLER;57430
MANICAMP;2300
AVANCON;5230
AUTIGNY LE PETIT;52300
NEUILLY SUR SUIZE;52000
KOENIGSMACKER;57970
MAREST DAMPCOURT;2300
LA BATIE NEUVE;5230
BAILLY AUX FORGES;52130
NONCOURT SUR LE RONGEANT;52230
KUNTZIG;57970
MARTIGNY;2500
VALDOULE;5150
BEAUCHEMIN;52260
NULLY;52110
LAGARDE;57810
MAUREGNY EN HAYE;2820
BUISSARD;5500
BRAINVILLE SUR MEUSE;52150
ORBIGNY AU VAL;52360
LANING;57660
MAYOT;2800
CHABESTAN;5400
BREUVANNES EN BASSIGNY;52240
ORMANCEY;52200
LEMBERG;57620
MENNESSIS;2700
CHAMPCELLA;5310
CHAMPSEVRAINE;52500
OUTREMECOURT;52150
LEZEY;57630
MEZIERES SUR OISE;2240
CHATEAU VILLE VIEILLE;5350
CEFFONDS;52220
PARNOY EN BASSIGNY;52400
LIXING LES ST AVOLD;57660
MISSY LES PIERREPONT;2350
EOURRES;5300
CERISIERES;52320
PAROY SUR SAULX;52300
LONGEVILLE LES ST AVOLD;57740
MONCEAU LE NEUF ET FAUCOUZY;2270
L EPINE;5700
CHALINDREY;52600
PIERREMONT SUR AMANCE;52500
LORRY MARDIGNY;57420
MONNES;2470
ESPARRON;5110
CHARMES LA GRANDE;52110
PLESNOY;52360
LOUPERSHOUSE;57510
MONS EN LAONNOIS;2000
GARDE COLOMBE;5300
CHATEAUVILLAIN;52120
POINSON LES FAYL;52500
MACHEREN;57730
MONTBAVIN;2000
LA FARE EN CHAMPSAUR;5500
CHEVILLON;52170
LE CHATELET SUR MEUSE;52400
MANDEREN RITZING;57480
MONTIGNY EN ARROUAISE;2110
FURMEYER;5400
CHAMARANDES CHOIGNES;52000
LE MONTSAUGEONNAIS;52190
MANHOUE;57590
MONTLEVON;2330
GAP;5000
CHOILLEY DARDENAY;52190
RACHECOURT SUZEMONT;52130
MARANGE SILVANGE;57535
MORCOURT;2100
GAP;5000
CIREY LES MAREILLES;52700
RANGECOURT;52140
MARLY;57155
MORSAIN;2290
LA CHAPELLE EN VALGAUDEMAR;5800
CIRFONTAINES EN ORNOIS;52230
RICHEBOURG;52120
MARSILLY;57530
MOULINS;2160
MEREUIL;5700
COLOMBEY LES DEUX EGLISES;52330
RIMAUCOURT;52700
LA MAXE;57140
MOUSSY VERNEUIL;2160
MOLINES EN QUEYRAS;5350
COURCELLES EN MONTAGNE;52200
RIVIERES LE BOIS;52600
MENSKIRCH;57320
NAMPCELLES LA COUR;2140
MONTJAY;5150
COUR L EVEQUE;52210
RIZAUCOURT BUCHEY;52330
METZING;57980
NAUROY;2420
ORCIERES;5170
DAILLECOURT;52240
ROCHETAILLEE;52210
OGY MONTOY FLANVILLE;57530
LA NEUVILLE BOSMONT;2250
ORPIERRE;5700
DAMPIERRE;52360
ROLAMPONT;52260
OGY MONTOY FLANVILLE;57645
LA NEUVILLE HOUSSET;2250
PUY ST EUSEBE;5200
DANCEVOIR;52210
ROUVRES SUR AUBE;52160
MORVILLE LES VIC;57170
LA NEUVILLE LES DORENGT;2450
RABOU;5400
DINTEVILLE;52120
SAILLY;52230
MORVILLE SUR NIED;57590
NOGENT L ARTAUD;2310
VAL BUECH MEOUGE;5300
DOMMARTIN LE ST PERE;52110
ST BROINGT LE BOIS;52190
MUNSTER;57670
NOUVION ET CATILLON;2270
ST ANDRE D EMBRUN;5200
DOMREMY LANDEVILLE;52270
ST BROINGT LES FOSSES;52190
NELLING;57670
NOYALES;2120
ST BONNET EN CHAMPSAUR;5500
DOULAINCOURT SAUCOURT;52270
ST LOUP SUR AUJON;52210
NEUFCHEF;57700
OEUILLY;2160
STE COLOMBE;5700
DOULEVANT LE CHATEAU;52110
SAULLES;52500
NEUFVILLAGE;57670
OIGNY EN VALOIS;2600
LE DEVOLUY;5250
ECOT LA COMBE;52700
SEXFONTAINES;52330
NIDERHOFF;57560
PASLY;2200
LE DEVOLUY;5250
ENFONVELLE;52400
SOMMEVOIRE;52220
NIEDERVISSE;57220
PIGNICOURT;2190
LE DEVOLUY;5250
EPIZON;52230
SONCOURT SUR MARNE;52320
OBERDORFF;57320
LE PLESSIER HULEU;2210
ST MARTIN DE QUEYRIERES;5120
LE VAL D ESNOMS;52190
SOULAUCOURT SUR MOUZON;52150
ORMERSVILLER;57720
PLOYART ET VAURSEINE;2860
ST PIERRE AVEZ;5300
LE VAL D ESNOMS;52190
THILLEUX;52220
PETIT REDERCHING;57410
PONT ARCY;2160
SALEON;5300
EURVILLE BIENVILLE;52410
THOL LES MILLIERES;52240
PETITE ROSSELLE;57540
PREMONT;2110
LA SALLE LES ALPES;5240
FERRIERE ET LAFOLIE;52300
THONNANCE LES MOULINS;52230
PEVANGE;57340
PROIX;2120
SIGOTTIER;5700
FLAMMERECOURT;52110
THONNANCE LES MOULINS;52230
POURNOY LA GRASSE;57420
ROCQUIGNY;2260
SIGOYER;5130
FOULAIN;52000
TROISFONTAINES LA VILLE;52130
PREVOCOURT;57590
ROGECOURT;2800
VILLAR LOUBIERE;5800
FOULAIN;52800
VAUX SUR ST URBAIN;52300
PUTTELANGE AUX LACS;57510
RONCHERES;2130
VILLAR ST PANCRACE;5100
FRAMPAS;52220
VERSEILLES LE BAS;52250
PUZIEUX;57590
ROUGERIES;2140
VITROLLES;5110
GERMAINVILLIERS;52150
VESAIGNES SOUS LAFAUCHE;52700
RANGUEVAUX;57700
ROZOY SUR SERRE;2360
AIGLUN;6910
GERMISAY;52230
VILLARS SANTENOGE;52160
RAVILLE;57530
SAINS RICHAUMONT;2120
ASCROS;6260
GRANDCHAMP;52600
VILLEGUSIEN LE LAC;52190
REMELFING;57200
STE CROIX;2820
AURIBEAU SUR SIAGNE;6810
GUDMONT VILLIERS;52320
VILLIERS EN LIEU;52100
REMELING;57480
ST EUGENE;2330
BELVEDERE;6450
GUYONVELLE;52400
VIOLOT;52600
REMILLY;57580
ST PIERREMONT;2250
LA BOLLENE VESUBIE;6450
HACOURT;52150
VOILLECOMTE;52130
REYERSVILLER;57230
SAMOUSSY;2840
CABRIS;6530
HAUTE AMANCE;52600
WASSY;52130
ROLBING;57720
SAPONAY;2130
CAILLE;6750
ISOMES;52190
ALEXAIN;53240
ROUHLING;57520
SEBONCOURT;2110
CANNES;6150
JONCHERY;52000
AMBRIERES LES VALLEES;53300
ROUSSY LE VILLAGE;57330
SEPTVAUX;2410
LE CANNET;6110
LAMANCINE;52310
LA BAZOUGE DE CHEMERE;53170
ST AVOLD;57500
SEQUEHART;2420
LE CANNET;6110
LANEUVILLE A REMY;52220
BEAUMONT PIED DE BOEUF;53290
ST HUBERT;57640
SERMOISE;2220
CANTARON;6340
LEZEVILLE;52230
LA BOISSIERE;53800
ST JEAN DE BASSEL;57930
SINCENY;2300
CASTILLON;6500
LES LOGES;52500
LE BOURGNEUF LA FORET;53410
ST QUIRIN;57560
SOIZE;2340
CHATEAUNEUF D ENTRAUNES;6470
LONGCHAMP;52240
BOURGON;53410
SALONNES;57170
SORBAIS;2580
CIPIERES;6620
LONGEAU PERCEY;52250
CHAMPFREMONT;53370
SANRY LES VIGY;57640
TAILLEFONTAINE;2600
CUEBRIS;6910
LONGEAU PERCEY;52250
CHAMPGENETEUX;53160
SCHALBACH;57370
TERGNIER;2700
EZE;6360
MALAINCOURT SUR MEUSE;52150
CHANGE;53810
SCHOENECK;57350
THENAILLES;2140
FALICON;6950
MANDRES LA COTE;52800
LA CHAPELLE ANTHENAISE;53950
SIERCK LES BAINS;57480
LE THUEL;2340
GATTIERES;6510
MARAC;52260
LA CHAPELLE AU RIBOUL;53440
SILLY SUR NIED;57530
TREFCON;2490
LA GAUDE;6610
MATHONS;52300
CHATEAU GONTIER SUR MAYENNE;53200
SOTZELING;57170
VADENCOURT;2120
GRASSE;6520
MERTRUD;52110
CHERANCE;53400
STIRING WENDEL;57350
VARISCOURT;2190
ILONSE;6420
MONTCHARVOT;52400
COMMER;53470
SUISSE;57340
VAUX EN VERMANDOIS;2590
MANDELIEU LA NAPOULE;6210
MONTHERIES;52330
COUESMES VAUCE;53300
TALANGE;57525
VENDIERES;2540
MOUANS SARTOUX;6370
LA PORTE DU DER;52220
COUESMES VAUCE;53300
TARQUIMPOL;57260
VENEROLLES;2510
NICE;6200
VAL DE MEUSE;52140
COUPTRAIN;53250
TRAGNY;57580
VERNEUIL SOUS COUCY;2380
NICE;6300
VAL DE MEUSE;52140
COURBEVEILLE;53230
TREMERY;57300
VERSIGNY;2800
PIERREFEU;6910
MONTREUIL SUR BLAISE;52130
CRAON;53400
TRESSANGE;57710
VESLUD;2840
PUGET ROSTANG;6260
MONTREUIL SUR THONNANCE;52230
LA CROPTE;53170
UCKANGE;57270
VEZILLY;2130
RIMPLAS;6420
NEUILLY L EVEQUE;52360
CUILLE;53540
VANNECOURT;57340
VILLERS LES GUISE;2120
ROQUEBRUNE CAP MARTIN;6190
NINVILLE;52800
DESERTINES;53190
VASPERVILLER;57560
VIRY NOUREUIL;2300
ROQUEBRUNE CAP MARTIN;6190
NOGENT;52800
LA DOREE;53190
VIGY;57640
VOULPAIX;2140
ST ANDRE DE LA ROCHE;6730
NOGENT;52800
FOUGEROLLES DU PLESSIS;53190
VILLING;57550
AGONGES;3210
ST LEGER;6260
NOGENT;52800
LA GRAVELLE;53410
VITTONCOURT;57580
ARCHIGNAT;3380
ST SAUVEUR SUR TINEE;6420
NOIDANT CHATENOY;52600
JUBLAINS;53160
VIVIERS;57590
AVERMES;3000
SALLAGRIFFON;6910
NOIDANT LE ROCHEUX;52200
PREE D ANJOU;53200
VOIMHAUT;57580
AVRILLY;3130
SAORGE;6540
NOMECOURT;52300
LASSAY LES CHATEAUX;53110
VOYER;57560
BEAULON;3230
SERANON;6750
ORCEVAUX;52250
LAUBRIERES;53540
WALSCHBRONN;57720
BESSON;3210
TOUET DE L ESCARENE;6440
PANSEY;52230
LOUVIGNE;53210
WALSCHEID;57870
BIZENEUILLE;3170
TOUET SUR VAR;6710
PARNOY EN BASSIGNY;52400
MADRE;53250
WINTERSBOURG;57635
LE BRETHON;3350
LA TOUR;6420
PEIGNEY;52200
MAYENNE;53100
WUISSE;57170
BUXIERES LES MINES;3440
TOURNEFORT;6420
PRESSIGNY;52500
MENIL;53200
YUTZ;57970
CHAPEAU;3340
TOURRETTES SUR LOUP;6140
PREZ SOUS LAFAUCHE;52700
MONTIGNE LE BRILLANT;53970
ZILLING;57370
CHARMES;3800
VALDEBLORE;6420
RIVES DERVOISES;52220
MONTJEAN;53320
ARZEMBOUY;58700
CHOUVIGNY;3450
VALLAURIS;6220
RANCONNIERES;52140
MONTREUIL POULAY;53640
AVREE;58170
CINDRE;3220
TENDE;6430
RIAUCOURT;52000
MONTSURS;53150
AVRIL SUR LOIRE;58300
COMMENTRY;3600
AJOUX;7000
RIVIERE LES FOSSES;52190
NEUILLY LE VENDIN;53250
BAZOCHES;58190
COSNE D ALLIER;3430
ALBA LA ROMAINE;7400
ROLAMPONT;52260
OLIVET;53410
BAZOLLES;58110
CRECHY;3150
BALAZUC;7120
ROMAIN SUR MEUSE;52150
PONTMAIN;53220
BILLY SUR OISY;58500
DENEUILLE LES MINES;3170
BARNAS;7330
ROUVROY SUR MARNE;52300
PRE EN PAIL ST SAMSON;53140
BREUGNON;58460
DESERTINES;3630
BIDON;7700
ST MAURICE;52200
QUELAINES ST GAULT;53360
CERVON;58800
ETROUSSAT;3140
BOREE;7310
SARCEY;52800
ST AUBIN DU DESERT;53700
CESSY LES BOIS;58220
FRANCHESSE;3160
BORNE;7590
SIGNEVILLE;52700
ST CALAIS DU DESERT;53140
CHALAUX;58140
GANNAY SUR LOIRE;3230
CHALENCON;7240
SOYERS;52400
ST DENIS DE GASTINES;53500
CHALLEMENT;58420
GOUISE;3340
CHAUZON;7120
TREMILLY;52110
ST ELLIER DU MAINE;53220
CHASNAY;58350
HURIEL;3380
COUCOURON;7470
VALCOURT;52100
STE GEMMES LE ROBERT;53600
CHATEAU CHINON VILLE;58120
ISSERPENT;3120
CREYSSEILLES;7000
VAUXBONS;52200
ST GEORGES LE FLECHARD;53480
CHATEAU CHINON CAMPAGNE;58120
JENZAT;3800
CROS DE GEORAND;7510
VERSEILLES LE HAUT;52250
ST JEAN SUR MAYENNE;53240
CHATIN;58120
LAFELINE;3500
CROS DE GEORAND;7630
VILLARS SANTENOGE;52160
ST JULIEN DU TERROUX;53110
CHAULGNES;58400
LAVAULT STE ANNE;3100
DOMPNAC;7260
VILLEGUSIEN LE LAC;52600
ST MICHEL DE LA ROE;53350
CHEVANNES CHANGY;58420
MALICORNE;3600
DUNIERE SUR EYRIEUX;7360
VILLIERS SUR SUIZE;52210
ST PIERRE SUR ERVE;53270
CHOUGNY;58110
MAZIRAT;3420
FABRAS;7380
VOUECOURT;52320
ST SATURNIN DU LIMET;53800
CLAMECY;58500
MEILLERS;3210
FONS;7200
ATHEE;53400
STE SUZANNE ET CHAMMES;53270
CLAMECY;58500
MONTEIGNET SUR L ANDELOT;3800
GENESTELLE;7530
BAIS;53160
SIMPLE;53360
CORVOL D EMBERNARD;58210
LE MONTET;3240
GILHOC SUR ORMEZE;7270
VAL DU MAINE;53340
THUBOEUF;53110
COSNE COURS SUR LOIRE;58200
NEURE;3320
LABOULE;7110
BANNES;53340
TORCE VIVIERS EN CHARNIE;53270
COULANGES LES NEVERS;58660
LA PETITE MARCHE;3420
LAFARRE;7520
LA BAZOUGE DES ALLEUX;53470
VAIGES;53480
ENTRAINS SUR NOHAIN;58410
POEZAT;3800
LOUBARESSE;7110
BIERNE LES VILLAGES;53290
VAUTORTE;53500
FOURS;58250
ROCLES;3240
LYAS;7000
LA CHAPELLE CRAONNAISE;53230
VILLAINES LA JUHEL;53700
GARCHY;58150
ST CAPRAIS;3190
MALARCE SUR LA THINES;7140
LA CHAPELLE RAINSOUIN;53150
ALLAMPS;54112
GARCHY;58150
ST CHRISTOPHE;3120
MAYRES;7330
CHARCHIGNE;53250
AMANCE;54770
GIMOUILLE;58470
ST GENEST;3310
MEYRAS;7380
CONGRIER;53800
ANCERVILLER;54450
GOULOUX;58230
ST GERAND LE PUY;3150
MONTPEZAT SOUS BAUZON;7560
COSMES;53230
ANSAUVILLE;54470
GRENOIS;58420
ST HILAIRE;3440
BELSENTES;7160
COURCITE;53700
ANTHELUPT;54110
LIMANTON;58290
ST LEGER SUR VOUZANCE;3130
ORGNAC L AVEN;7150
ENTRAMMES;53260
ART SUR MEURTHE;54510
LIMON;58270
ST LEON;3220
PLANZOLLES;7230
EVRON;53600
ATTON;54700
MAGNY COURS;58470
ST PIERRE LAVAL;42620
PREAUX;7290
FORCE;53260
AUTREVILLE SUR MOSELLE;54380
MAGNY LORMES;58800
ST REMY EN ROLLAT;3110
LE ROUX;7560
FROMENTIERES;53200
AUTREY;54160
LA MARCHE;58400
STE THERENCE;3420
RUOMS;7120
GENNES LONGUEFUYE;53200
AZERAILLES;54122
MARZY;58180
ST VICTOR;3410
SABLIERES;7260
GESNES;53150
BAINVILLE SUR MADON;54550
MENOU;58210
SALIGNY SUR ROUDON;3470
ST ALBAN EN MONTAGNE;7590
LE HAM;53250
BAYONVILLE SUR MAD;54890
MILLAY;58170
SAUVAGNY;3430
ST ANDRE DE CRUZIERES;7460
HAMBERS;53160
BAZAILLES;54620
MONTAMBERT;58250
SERVILLY;3120
ST BARTHELEMY LE MEIL;7160
LE HORPS;53640
BELLEAU;54610
MONTENOISON;58700
TREBAN;3240
ST CHRISTOL;7160
HOUSSAY;53360
BELLEAU;54610
MORACHES;58420
VALIGNY;3360
ST CIRGUES DE PRADES;7380
LE HOUSSEAU BRETIGNOLLES;53110
BELLEAU;54610
MURLIN;58700
VALLON EN SULLY;3190
ST ETIENNE DE BOULOGNE;7200
LANDIVY;53190
BELLEVILLE;54940
NEUVILLE LES DECIZE;58300
VARENNES SUR TECHE;3220
ST ETIENNE DE VALOUX;7340
LARCHAMP;53220
BLAINVILLE SUR L EAU;54360
NEVERS;58000
VAUX;3190
ST JEURE D AY;7290
LAVAL;53000
BONCOURT;54800
OUAGNE;58500
VENAS;3190
ST JULIEN DU GUA;7190
LIVET;53150
BOUCQ;54200
VAUX D AMOGNES;58130
AUBENAS LES ALPES;4110
ST LAURENT BAINS LAVAL D AURELLE;7590
LOIRON RUILLE;53320
BOUXIERES AUX CHENES;54770
PARIGNY LA ROSE;58210
BARLES;4140
ST MARTIAL;7310
LOIRON RUILLE;53320
BREMONCOURT;54290
POUGUES LES EAUX;58320
BARRAS;4380
ST MARTIN SUR LAVEZON;7400
MARTIGNE SUR MAYENNE;53470
BRULEY;54200
RUAGES;58190
BAYONS;4250
ST PIERRE LA ROCHE;7400
MEZANGERS;53600
BRUVILLE;54800
ST ANDRE EN MORVAN;58140
BEAUJEU;4420
ST PIERRE ST JEAN;7140
MONTAUDIN;53220
BURES;54370
ST ELOI;58000
BRAUX;4240
ST ROMAIN D AY;7290
LE PAS;53300
BURTHECOURT AUX CHENES;54210
ST GERMAIN CHASSENAY;58300
UBAYE SERRE PONCON;4340
ST SAUVEUR DE MONTAGUT;7190
LA PELLERINE;53220
CHAOUILLEY;54330
ST GRATIEN SAVIGNY;58340
BRUNET;4210
ST VINCENT DE DURFORT;7360
PEUTON;53360
CHARMES LA COTE;54113
ST LEGER DE FOUGERET;58120
LE BRUSQUET;4420
SATILLIEU;7290
POMMERIEUX;53400
CHARMOIS;54360
ST PERE;58200
CASTELLANE;4120
SAVAS;7430
RENAZE;53800
CHAUDENEY SUR MOSELLE;54200
TALON;58190
LE CASTELLARD MELAN;4380
SERRIERES;7340
RUILLE FROID FONDS;53170
CHENICOURT;54610
TAZILLY;58170
LE CASTELLET;4700
SILHAC;7240
SACE;53470
CLEREY SUR BRENON;54330
THAIX;58250
CHAUDON NORANTE;4330
TAURIERS;7110
ST GEORGES BUTTAVENT;53100
CONFLANS EN JARNISY;54800
VARENNES LES NARCY;58400
DEMANDOLX;4120
LE TEIL;7400
ST GEORGES SUR ERVE;53600
COURBESSEAUX;54110
VERNEUIL;58300
ENCHASTRAYES;4400
THUEYTS;7330
ST GERMAIN D ANXURE;53240
CROISMARE;54300
VIGNOL;58190
ENTREPIERRES;4200
TOULAUD;7130
ST GERMAIN LE GUILLAUME;53240
DAMELEVIERES;54360
VILLIERS SUR YONNE;58500
ESPARRON DE VERDON;4800
UZER;7110
ST MARS DU DESERT;53700
DEUXVILLE;54370
VITRY LACHE;58420
FONTIENNE;4230
LES VANS;7140
ST PIERRE DES LANDES;53500
DOLCOURT;54170
ABANCOURT;59268
GREOUX LES BAINS;4800
LES VANS;7140
ST PIERRE DES NIDS;53370
DOMMARIE EULMONT;54115
ANZIN;59410
LARDIERS;4230
VERNOSC LES ANNONAY;7430
VIMARTIN SUR ORTHE;53160
DONCOURT LES LONGUYON;54620
ARMENTIERES;59280
MARCOUX;4420
VINZIEUX;7340
LA SELLE CRAONNAISE;53800
ESSEY LES NANCY;54270
ASSEVENT;59600
LES MEES;4190
VOGUE;7200
TORCE VIVIERS EN CHARNIE;53270
ETREVAL;54330
AVELIN;59710
VAL D ORONAYE;4530
ACY ROMANCE;8300
TRANS;53160
FAVIERES;54115
BANTOUZELLE;59266
MONTCLAR;4140
AIRE;8190
VILLEPAIL;53250
FENNEVILLER;54540
BAS LIEU;59440
NIBLES;4250
AMAGNE;8300
VILLIERS CHARLEMAGNE;53170
FLIREY;54470
BEAUCAMPS LIGNY;59134
NOYERS SUR JABRON;4200
LES PETITES ARMOISES;8390
ABAUCOURT;54610
FRAISNES EN SAINTOIS;54930
BEAUFORT;59330
LA PALUD SUR VERDON;4120
ASFELD;8190
AGINCOURT;54770
FRANCONVILLE;54830
BELLIGNIES;59570
LA PALUD SUR VERDON;4120
AUBIGNY LES POTHEES;8150
AINGERAY;54460
GERBECOURT ET HAPLEMONT;54740
BERTRY;59980
PEYROULES;4120
AUFLANCE;8370
AMENONCOURT;54450
GIRIVILLER;54830
BETTIGNIES;59600
PRADS HAUTE BLEONE;4420
AUTRUCHE;8240
ANDERNY;54560
GLONVILLE;54122
BLARINGHEM;59173
LA ROCHETTE;6260
AUTRY;8250
ANDILLY;54200
GONDREVILLE;54840
BOUSIGNIES;59178
ROUGON;4120
AUVILLERS LES FORGES;8260
ANGOMONT;54540
GRAND FAILLY;54260
BRUILLE LEZ MARCHIENNES;59490
ROUMOULES;4500
AVANCON;8300
ARNAVILLE;54530
